Year,Scenario,Nationality,EB_Category,Count
2037,Capped,Overall,EB-4,3523
2037,Capped,Overall,EB-1,555
2037,Capped,Overall,EB-5,151
2038,Capped,India,Overall,13478
2038,Capped,China,Overall,2119
2038,Capped,Other,Overall,5631
2038,Capped,Overall,EB-2,11179
2038,Capped,Overall,EB-3,5616
2038,Capped,Overall,EB-4,3663
2038,Capped,Overall,EB-1,630
2038,Capped,Overall,EB-5,140
2039,Capped,India,Overall,12434
2039,Capped,China,Overall,2125
2039,Capped,Other,Overall,5682
2039,Capped,Overall,EB-2,11032
2039,Capped,Overall,EB-3,4692
2039,Capped,Overall,EB-4,3694
2039,Capped,Overall,EB-1,667
2039,Capped,Overall,EB-5,156
2040,Capped,India,Overall,12897
2040,Capped,China,Overall,2275
2040,Capped,Other,Overall,5864
2040,Capped,Overall,EB-2,10953
2040,Capped,Overall,EB-3,5296
2040,Capped,Overall,EB-4,3869
2040,Capped,Overall,EB-1,776
2040,Capped,Overall,EB-5,142
