dimension,group,quantity,policy,value,case,role,seed
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1327.0,catchall_60_65,primary,2042
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,914.0,catchall_60_65,primary,2042
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-588.0,catchall_60_65,primary,2042
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,74904.0,catchall_60_65,primary,2042
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,404.0,catchall_60_65,primary,2042
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34919.0,catchall_60_65,primary,2042
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43729.0,catchall_60_65,primary,2042
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2103.0,catchall_60_65,primary,2042
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22625.0,catchall_60_65,primary,2042
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-742.0,catchall_60_65,primary,2042
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-139.0,catchall_60_65,primary,2042
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,576.0,catchall_60_65,primary,2042
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,198.0,catchall_60_65,primary,2042
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,571.0,catchall_60_65,primary,2042
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-246.0,catchall_60_65,primary,2042
overall,All,age21_events_2025_2040,Capped,267503.0,catchall_60_65,primary,2043
overall,All,age21_events_2025_2040,Uncapped,200283.0,catchall_60_65,primary,2043
overall,All,age21_events_2025_2040,Capped minus uncapped,67220.0,catchall_60_65,primary,2043
overall,All,principal_exits_2025_2040,Capped,1093613.0,catchall_60_65,primary,2043
overall,All,principal_exits_2025_2040,Uncapped,1071351.0,catchall_60_65,primary,2043
overall,All,principal_exits_2025_2040,Capped minus uncapped,22262.0,catchall_60_65,primary,2043
overall,All,principal_conversions_2025_2040,Capped,1262789.0,catchall_60_65,primary,2043
overall,All,principal_conversions_2025_2040,Uncapped,1266584.0,catchall_60_65,primary,2043
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3795.0,catchall_60_65,primary,2043
overall,All,principal_backlog_2040,Capped,2774620.0,catchall_60_65,primary,2043
overall,All,principal_backlog_2040,Uncapped,2793087.0,catchall_60_65,primary,2043
overall,All,principal_backlog_2040,Capped minus uncapped,-18467.0,catchall_60_65,primary,2043
nationality,India,age21_events_2025_2040,Capped,193909.0,catchall_60_65,primary,2043
nationality,India,age21_events_2025_2040,Uncapped,73441.0,catchall_60_65,primary,2043
nationality,India,age21_events_2025_2040,Capped minus uncapped,120468.0,catchall_60_65,primary,2043
nationality,India,principal_exits_2025_2040,Capped,334566.0,catchall_60_65,primary,2043
nationality,India,principal_exits_2025_2040,Uncapped,186860.0,catchall_60_65,primary,2043
nationality,India,principal_exits_2025_2040,Capped minus uncapped,147706.0,catchall_60_65,primary,2043
nationality,India,principal_backlog_2040,Capped,1077539.0,catchall_60_65,primary,2043
nationality,India,principal_backlog_2040,Uncapped,750526.0,catchall_60_65,primary,2043
nationality,India,principal_backlog_2040,Capped minus uncapped,327013.0,catchall_60_65,primary,2043
nationality,China,age21_events_2025_2040,Capped,18893.0,catchall_60_65,primary,2043
nationality,China,age21_events_2025_2040,Uncapped,14836.0,catchall_60_65,primary,2043
nationality,China,age21_events_2025_2040,Capped minus uncapped,4057.0,catchall_60_65,primary,2043
nationality,China,principal_exits_2025_2040,Capped,104487.0,catchall_60_65,primary,2043
nationality,China,principal_exits_2025_2040,Uncapped,95167.0,catchall_60_65,primary,2043
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9320.0,catchall_60_65,primary,2043
nationality,China,principal_backlog_2040,Capped,342005.0,catchall_60_65,primary,2043
nationality,China,principal_backlog_2040,Uncapped,287160.0,catchall_60_65,primary,2043
nationality,China,principal_backlog_2040,Capped minus uncapped,54845.0,catchall_60_65,primary,2043
nationality,ROW,age21_events_2025_2040,Capped,54701.0,catchall_60_65,primary,2043
nationality,ROW,age21_events_2025_2040,Uncapped,112006.0,catchall_60_65,primary,2043
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57305.0,catchall_60_65,primary,2043
nationality,ROW,principal_exits_2025_2040,Capped,654560.0,catchall_60_65,primary,2043
nationality,ROW,principal_exits_2025_2040,Uncapped,789324.0,catchall_60_65,primary,2043
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-134764.0,catchall_60_65,primary,2043
nationality,ROW,principal_backlog_2040,Capped,1355076.0,catchall_60_65,primary,2043
nationality,ROW,principal_backlog_2040,Uncapped,1755401.0,catchall_60_65,primary,2043
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-400325.0,catchall_60_65,primary,2043
category,EB-1,age21_events_2025_2040,Capped,2538.0,catchall_60_65,primary,2043
category,EB-1,age21_events_2025_2040,Uncapped,738.0,catchall_60_65,primary,2043
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1800.0,catchall_60_65,primary,2043
category,EB-1,principal_exits_2025_2040,Capped,15739.0,catchall_60_65,primary,2043
category,EB-1,principal_exits_2025_2040,Uncapped,16636.0,catchall_60_65,primary,2043
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-897.0,catchall_60_65,primary,2043
category,EB-1,principal_backlog_2040,Capped,128948.0,catchall_60_65,primary,2043
category,EB-1,principal_backlog_2040,Uncapped,124904.0,catchall_60_65,primary,2043
category,EB-1,principal_backlog_2040,Capped minus uncapped,4044.0,catchall_60_65,primary,2043
category,EB-2,age21_events_2025_2040,Capped,150149.0,catchall_60_65,primary,2043
category,EB-2,age21_events_2025_2040,Uncapped,108679.0,catchall_60_65,primary,2043
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41470.0,catchall_60_65,primary,2043
category,EB-2,principal_exits_2025_2040,Capped,309467.0,catchall_60_65,primary,2043
category,EB-2,principal_exits_2025_2040,Uncapped,282152.0,catchall_60_65,primary,2043
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,27315.0,catchall_60_65,primary,2043
category,EB-2,principal_backlog_2040,Capped,1042233.0,catchall_60_65,primary,2043
category,EB-2,principal_backlog_2040,Uncapped,1060846.0,catchall_60_65,primary,2043
category,EB-2,principal_backlog_2040,Capped minus uncapped,-18613.0,catchall_60_65,primary,2043
category,EB-3,age21_events_2025_2040,Capped,63934.0,catchall_60_65,primary,2043
category,EB-3,age21_events_2025_2040,Uncapped,40509.0,catchall_60_65,primary,2043
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23425.0,catchall_60_65,primary,2043
category,EB-3,principal_exits_2025_2040,Capped,244959.0,catchall_60_65,primary,2043
category,EB-3,principal_exits_2025_2040,Uncapped,249851.0,catchall_60_65,primary,2043
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-4892.0,catchall_60_65,primary,2043
category,EB-3,principal_backlog_2040,Capped,552688.0,catchall_60_65,primary,2043
category,EB-3,principal_backlog_2040,Uncapped,558655.0,catchall_60_65,primary,2043
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5967.0,catchall_60_65,primary,2043
category,EB-4,age21_events_2025_2040,Capped,49741.0,catchall_60_65,primary,2043
category,EB-4,age21_events_2025_2040,Uncapped,49764.0,catchall_60_65,primary,2043
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-23.0,catchall_60_65,primary,2043
category,EB-4,principal_exits_2025_2040,Capped,519525.0,catchall_60_65,primary,2043
category,EB-4,principal_exits_2025_2040,Uncapped,519273.0,catchall_60_65,primary,2043
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,252.0,catchall_60_65,primary,2043
category,EB-4,principal_backlog_2040,Capped,1024088.0,catchall_60_65,primary,2043
category,EB-4,principal_backlog_2040,Uncapped,1022043.0,catchall_60_65,primary,2043
category,EB-4,principal_backlog_2040,Capped minus uncapped,2045.0,catchall_60_65,primary,2043
category,EB-5,age21_events_2025_2040,Capped,1141.0,catchall_60_65,primary,2043
category,EB-5,age21_events_2025_2040,Uncapped,593.0,catchall_60_65,primary,2043
category,EB-5,age21_events_2025_2040,Capped minus uncapped,548.0,catchall_60_65,primary,2043
category,EB-5,principal_exits_2025_2040,Capped,3923.0,catchall_60_65,primary,2043
category,EB-5,principal_exits_2025_2040,Uncapped,3439.0,catchall_60_65,primary,2043
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,484.0,catchall_60_65,primary,2043
category,EB-5,principal_backlog_2040,Capped,26663.0,catchall_60_65,primary,2043
category,EB-5,principal_backlog_2040,Uncapped,26639.0,catchall_60_65,primary,2043
category,EB-5,principal_backlog_2040,Capped minus uncapped,24.0,catchall_60_65,primary,2043
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1414.0,catchall_60_65,primary,2043
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,963.0,catchall_60_65,primary,2043
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-577.0,catchall_60_65,primary,2043
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75675.0,catchall_60_65,primary,2043
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,491.0,catchall_60_65,primary,2043
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34696.0,catchall_60_65,primary,2043
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43971.0,catchall_60_65,primary,2043
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2095.0,catchall_60_65,primary,2043
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22641.0,catchall_60_65,primary,2043
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-762.0,catchall_60_65,primary,2043
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-124.0,catchall_60_65,primary,2043
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,863.0,catchall_60_65,primary,2043
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,170.0,catchall_60_65,primary,2043
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,632.0,catchall_60_65,primary,2043
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-254.0,catchall_60_65,primary,2043
overall,All,age21_events_2025_2040,Capped,267102.0,catchall_60_65,primary,2044
overall,All,age21_events_2025_2040,Uncapped,200140.0,catchall_60_65,primary,2044
overall,All,age21_events_2025_2040,Capped minus uncapped,66962.0,catchall_60_65,primary,2044
overall,All,principal_exits_2025_2040,Capped,1095474.0,catchall_60_65,primary,2044
overall,All,principal_exits_2025_2040,Uncapped,1074604.0,catchall_60_65,primary,2044
overall,All,principal_exits_2025_2040,Capped minus uncapped,20870.0,catchall_60_65,primary,2044
overall,All,principal_conversions_2025_2040,Capped,1262530.0,catchall_60_65,primary,2044
overall,All,principal_conversions_2025_2040,Uncapped,1266506.0,catchall_60_65,primary,2044
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3976.0,catchall_60_65,primary,2044
overall,All,principal_backlog_2040,Capped,2773455.0,catchall_60_65,primary,2044
overall,All,principal_backlog_2040,Uncapped,2790349.0,catchall_60_65,primary,2044
overall,All,principal_backlog_2040,Capped minus uncapped,-16894.0,catchall_60_65,primary,2044
nationality,India,age21_events_2025_2040,Capped,193914.0,catchall_60_65,primary,2044
nationality,India,age21_events_2025_2040,Uncapped,73361.0,catchall_60_65,primary,2044
nationality,India,age21_events_2025_2040,Capped minus uncapped,120553.0,catchall_60_65,primary,2044
nationality,India,principal_exits_2025_2040,Capped,334812.0,catchall_60_65,primary,2044
nationality,India,principal_exits_2025_2040,Uncapped,187473.0,catchall_60_65,primary,2044
nationality,India,principal_exits_2025_2040,Capped minus uncapped,147339.0,catchall_60_65,primary,2044
nationality,India,principal_backlog_2040,Capped,1078677.0,catchall_60_65,primary,2044
nationality,India,principal_backlog_2040,Uncapped,750836.0,catchall_60_65,primary,2044
nationality,India,principal_backlog_2040,Capped minus uncapped,327841.0,catchall_60_65,primary,2044
nationality,China,age21_events_2025_2040,Capped,18766.0,catchall_60_65,primary,2044
nationality,China,age21_events_2025_2040,Uncapped,14771.0,catchall_60_65,primary,2044
nationality,China,age21_events_2025_2040,Capped minus uncapped,3995.0,catchall_60_65,primary,2044
nationality,China,principal_exits_2025_2040,Capped,104308.0,catchall_60_65,primary,2044
nationality,China,principal_exits_2025_2040,Uncapped,95280.0,catchall_60_65,primary,2044
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9028.0,catchall_60_65,primary,2044
nationality,China,principal_backlog_2040,Capped,341878.0,catchall_60_65,primary,2044
nationality,China,principal_backlog_2040,Uncapped,286526.0,catchall_60_65,primary,2044
nationality,China,principal_backlog_2040,Capped minus uncapped,55352.0,catchall_60_65,primary,2044
nationality,ROW,age21_events_2025_2040,Capped,54422.0,catchall_60_65,primary,2044
nationality,ROW,age21_events_2025_2040,Uncapped,112008.0,catchall_60_65,primary,2044
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57586.0,catchall_60_65,primary,2044
nationality,ROW,principal_exits_2025_2040,Capped,656354.0,catchall_60_65,primary,2044
nationality,ROW,principal_exits_2025_2040,Uncapped,791851.0,catchall_60_65,primary,2044
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-135497.0,catchall_60_65,primary,2044
nationality,ROW,principal_backlog_2040,Capped,1352900.0,catchall_60_65,primary,2044
nationality,ROW,principal_backlog_2040,Uncapped,1752987.0,catchall_60_65,primary,2044
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-400087.0,catchall_60_65,primary,2044
category,EB-1,age21_events_2025_2040,Capped,2510.0,catchall_60_65,primary,2044
category,EB-1,age21_events_2025_2040,Uncapped,744.0,catchall_60_65,primary,2044
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1766.0,catchall_60_65,primary,2044
category,EB-1,principal_exits_2025_2040,Capped,15882.0,catchall_60_65,primary,2044
category,EB-1,principal_exits_2025_2040,Uncapped,16792.0,catchall_60_65,primary,2044
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-910.0,catchall_60_65,primary,2044
category,EB-1,principal_backlog_2040,Capped,129710.0,catchall_60_65,primary,2044
category,EB-1,principal_backlog_2040,Uncapped,125443.0,catchall_60_65,primary,2044
category,EB-1,principal_backlog_2040,Capped minus uncapped,4267.0,catchall_60_65,primary,2044
category,EB-2,age21_events_2025_2040,Capped,149886.0,catchall_60_65,primary,2044
category,EB-2,age21_events_2025_2040,Uncapped,108906.0,catchall_60_65,primary,2044
category,EB-2,age21_events_2025_2040,Capped minus uncapped,40980.0,catchall_60_65,primary,2044
category,EB-2,principal_exits_2025_2040,Capped,309412.0,catchall_60_65,primary,2044
category,EB-2,principal_exits_2025_2040,Uncapped,283104.0,catchall_60_65,primary,2044
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26308.0,catchall_60_65,primary,2044
category,EB-2,principal_backlog_2040,Capped,1042120.0,catchall_60_65,primary,2044
category,EB-2,principal_backlog_2040,Uncapped,1059410.0,catchall_60_65,primary,2044
category,EB-2,principal_backlog_2040,Capped minus uncapped,-17290.0,catchall_60_65,primary,2044
category,EB-3,age21_events_2025_2040,Capped,64015.0,catchall_60_65,primary,2044
category,EB-3,age21_events_2025_2040,Uncapped,40139.0,catchall_60_65,primary,2044
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23876.0,catchall_60_65,primary,2044
category,EB-3,principal_exits_2025_2040,Capped,244875.0,catchall_60_65,primary,2044
category,EB-3,principal_exits_2025_2040,Uncapped,250302.0,catchall_60_65,primary,2044
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5427.0,catchall_60_65,primary,2044
category,EB-3,principal_backlog_2040,Capped,552879.0,catchall_60_65,primary,2044
category,EB-3,principal_backlog_2040,Uncapped,558619.0,catchall_60_65,primary,2044
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5740.0,catchall_60_65,primary,2044
category,EB-4,age21_events_2025_2040,Capped,49541.0,catchall_60_65,primary,2044
category,EB-4,age21_events_2025_2040,Uncapped,49740.0,catchall_60_65,primary,2044
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-199.0,catchall_60_65,primary,2044
category,EB-4,principal_exits_2025_2040,Capped,521564.0,catchall_60_65,primary,2044
category,EB-4,principal_exits_2025_2040,Uncapped,521027.0,catchall_60_65,primary,2044
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,537.0,catchall_60_65,primary,2044
category,EB-4,principal_backlog_2040,Capped,1021950.0,catchall_60_65,primary,2044
category,EB-4,principal_backlog_2040,Uncapped,1020289.0,catchall_60_65,primary,2044
category,EB-4,principal_backlog_2040,Capped minus uncapped,1661.0,catchall_60_65,primary,2044
category,EB-5,age21_events_2025_2040,Capped,1150.0,catchall_60_65,primary,2044
