seed,scenario,year,dimension,group,value
2029,Uncapped,2029,overall,All,7454.0
2029,Uncapped,2030,overall,All,8764.0
2029,Uncapped,2031,overall,All,10032.0
2029,Uncapped,2032,overall,All,11442.0
2029,Uncapped,2033,overall,All,12667.0
2029,Uncapped,2034,overall,All,14318.0
2029,Uncapped,2035,overall,All,15535.0
2029,Uncapped,2036,overall,All,16823.0
2029,Uncapped,2037,overall,All,17934.0
2029,Uncapped,2038,overall,All,19304.0
2029,Uncapped,2039,overall,All,21014.0
2029,Uncapped,2040,overall,All,22498.0
2029,Uncapped,2009,nationality,India,0.0
2029,Uncapped,2010,nationality,India,0.0
2029,Uncapped,2011,nationality,India,4.0
2029,Uncapped,2012,nationality,India,42.0
2029,Uncapped,2013,nationality,India,135.0
2029,Uncapped,2014,nationality,India,207.0
2029,Uncapped,2015,nationality,India,156.0
2029,Uncapped,2016,nationality,India,324.0
2029,Uncapped,2017,nationality,India,545.0
2029,Uncapped,2018,nationality,India,820.0
2029,Uncapped,2019,nationality,India,1305.0
2029,Uncapped,2020,nationality,India,1540.0
2029,Uncapped,2021,nationality,India,1677.0
2029,Uncapped,2022,nationality,India,1856.0
2029,Uncapped,2023,nationality,India,2559.0
2029,Uncapped,2024,nationality,India,3050.0
2029,Uncapped,2025,nationality,India,2941.0
2029,Uncapped,2026,nationality,India,2605.0
2029,Uncapped,2027,nationality,India,2641.0
2029,Uncapped,2028,nationality,India,2832.0
2029,Uncapped,2029,nationality,India,3240.0
2029,Uncapped,2030,nationality,India,3403.0
2029,Uncapped,2031,nationality,India,3755.0
2029,Uncapped,2032,nationality,India,4045.0
2029,Uncapped,2033,nationality,India,4427.0
2029,Uncapped,2034,nationality,India,4856.0
2029,Uncapped,2035,nationality,India,5323.0
2029,Uncapped,2036,nationality,India,5666.0
2029,Uncapped,2037,nationality,India,5951.0
2029,Uncapped,2038,nationality,India,6307.0
2029,Uncapped,2039,nationality,India,7074.0
2029,Uncapped,2040,nationality,India,7845.0
2029,Uncapped,2009,nationality,China,0.0
2029,Uncapped,2010,nationality,China,0.0
2029,Uncapped,2011,nationality,China,0.0
2029,Uncapped,2012,nationality,China,44.0
2029,Uncapped,2013,nationality,China,67.0
2029,Uncapped,2014,nationality,China,56.0
2029,Uncapped,2015,nationality,China,81.0
2029,Uncapped,2016,nationality,China,290.0
2029,Uncapped,2017,nationality,China,167.0
2029,Uncapped,2018,nationality,China,48.0
2029,Uncapped,2019,nationality,China,159.0
2029,Uncapped,2020,nationality,China,144.0
2029,Uncapped,2021,nationality,China,205.0
2029,Uncapped,2022,nationality,China,178.0
2029,Uncapped,2023,nationality,China,227.0
2029,Uncapped,2024,nationality,China,401.0
2029,Uncapped,2025,nationality,China,535.0
2029,Uncapped,2026,nationality,China,517.0
2029,Uncapped,2027,nationality,China,466.0
2029,Uncapped,2028,nationality,China,588.0
2029,Uncapped,2029,nationality,China,583.0
2029,Uncapped,2030,nationality,China,709.0
2029,Uncapped,2031,nationality,China,770.0
2029,Uncapped,2032,nationality,China,760.0
2029,Uncapped,2033,nationality,China,909.0
2029,Uncapped,2034,nationality,China,997.0
2029,Uncapped,2035,nationality,China,1051.0
2029,Uncapped,2036,nationality,China,1169.0
2029,Uncapped,2037,nationality,China,1270.0
2029,Uncapped,2038,nationality,China,1325.0
2029,Uncapped,2039,nationality,China,1425.0
2029,Uncapped,2040,nationality,China,1545.0
2029,Uncapped,2009,nationality,ROW,0.0
2029,Uncapped,2010,nationality,ROW,0.0
2029,Uncapped,2011,nationality,ROW,21.0
2029,Uncapped,2012,nationality,ROW,74.0
2029,Uncapped,2013,nationality,ROW,57.0
2029,Uncapped,2014,nationality,ROW,58.0
2029,Uncapped,2015,nationality,ROW,86.0
2029,Uncapped,2016,nationality,ROW,170.0
2029,Uncapped,2017,nationality,ROW,309.0
2029,Uncapped,2018,nationality,ROW,486.0
2029,Uncapped,2019,nationality,ROW,717.0
2029,Uncapped,2020,nationality,ROW,883.0
2029,Uncapped,2021,nationality,ROW,903.0
2029,Uncapped,2022,nationality,ROW,955.0
2029,Uncapped,2023,nationality,ROW,993.0
2029,Uncapped,2024,nationality,ROW,1315.0
2029,Uncapped,2025,nationality,ROW,1529.0
2029,Uncapped,2026,nationality,ROW,1971.0
2029,Uncapped,2027,nationality,ROW,2356.0
2029,Uncapped,2028,nationality,ROW,2972.0
2029,Uncapped,2029,nationality,ROW,3631.0
2029,Uncapped,2030,nationality,ROW,4652.0
2029,Uncapped,2031,nationality,ROW,5507.0
2029,Uncapped,2032,nationality,ROW,6637.0
2029,Uncapped,2033,nationality,ROW,7331.0
2029,Uncapped,2034,nationality,ROW,8465.0
2029,Uncapped,2035,nationality,ROW,9161.0
2029,Uncapped,2036,nationality,ROW,9988.0
2029,Uncapped,2037,nationality,ROW,10713.0
2029,Uncapped,2038,nationality,ROW,11672.0
2029,Uncapped,2039,nationality,ROW,12515.0
2029,Uncapped,2040,nationality,ROW,13108.0
2029,Uncapped,2009,category,EB-1,0.0
2029,Uncapped,2010,category,EB-1,0.0
2029,Uncapped,2011,category,EB-1,0.0
2029,Uncapped,2012,category,EB-1,0.0
2029,Uncapped,2013,category,EB-1,0.0
2029,Uncapped,2014,category,EB-1,0.0
2029,Uncapped,2015,category,EB-1,0.0
2029,Uncapped,2016,category,EB-1,0.0
2029,Uncapped,2017,category,EB-1,0.0
2029,Uncapped,2018,category,EB-1,0.0
2029,Uncapped,2019,category,EB-1,2.0
2029,Uncapped,2020,category,EB-1,2.0
2029,Uncapped,2021,category,EB-1,0.0
2029,Uncapped,2022,category,EB-1,0.0
2029,Uncapped,2023,category,EB-1,0.0
2029,Uncapped,2024,category,EB-1,0.0
2029,Uncapped,2025,category,EB-1,0.0
2029,Uncapped,2026,category,EB-1,7.0
2029,Uncapped,2027,category,EB-1,8.0
2029,Uncapped,2028,category,EB-1,15.0
2029,Uncapped,2029,category,EB-1,12.0
2029,Uncapped,2030,category,EB-1,21.0
2029,Uncapped,2031,category,EB-1,19.0
2029,Uncapped,2032,category,EB-1,22.0
2029,Uncapped,2033,category,EB-1,31.0
2029,Uncapped,2034,category,EB-1,38.0
2029,Uncapped,2035,category,EB-1,62.0
2029,Uncapped,2036,category,EB-1,50.0
2029,Uncapped,2037,category,EB-1,81.0
2029,Uncapped,2038,category,EB-1,90.0
2029,Uncapped,2039,category,EB-1,132.0
2029,Uncapped,2040,category,EB-1,170.0
2029,Uncapped,2009,category,EB-2,0.0
2029,Uncapped,2010,category,EB-2,0.0
2029,Uncapped,2011,category,EB-2,1.0
2029,Uncapped,2012,category,EB-2,2.0
2029,Uncapped,2013,category,EB-2,4.0
2029,Uncapped,2014,category,EB-2,31.0
2029,Uncapped,2015,category,EB-2,48.0
2029,Uncapped,2016,category,EB-2,107.0
2029,Uncapped,2017,category,EB-2,174.0
2029,Uncapped,2018,category,EB-2,271.0
2029,Uncapped,2019,category,EB-2,450.0
2029,Uncapped,2020,category,EB-2,670.0
2029,Uncapped,2021,category,EB-2,799.0
2029,Uncapped,2022,category,EB-2,839.0
2029,Uncapped,2023,category,EB-2,1222.0
2029,Uncapped,2024,category,EB-2,1714.0
2029,Uncapped,2025,category,EB-2,2013.0
2029,Uncapped,2026,category,EB-2,2278.0
2029,Uncapped,2027,category,EB-2,2697.0
2029,Uncapped,2028,category,EB-2,3120.0
2029,Uncapped,2029,category,EB-2,3735.0
2029,Uncapped,2030,category,EB-2,4346.0
2029,Uncapped,2031,category,EB-2,5074.0
2029,Uncapped,2032,category,EB-2,5813.0
2029,Uncapped,2033,category,EB-2,6581.0
2029,Uncapped,2034,category,EB-2,7585.0
2029,Uncapped,2035,category,EB-2,8465.0
2029,Uncapped,2036,category,EB-2,9436.0
2029,Uncapped,2037,category,EB-2,10238.0
2029,Uncapped,2038,category,EB-2,11166.0
2029,Uncapped,2039,category,EB-2,12271.0
2029,Uncapped,2040,category,EB-2,13327.0
2029,Uncapped,2009,category,EB-3,0.0
2029,Uncapped,2010,category,EB-3,0.0
2029,Uncapped,2011,category,EB-3,24.0
2029,Uncapped,2012,category,EB-3,157.0
2029,Uncapped,2013,category,EB-3,244.0
2029,Uncapped,2014,category,EB-3,243.0
2029,Uncapped,2015,category,EB-3,185.0
2029,Uncapped,2016,category,EB-3,503.0
2029,Uncapped,2017,category,EB-3,520.0
2029,Uncapped,2018,category,EB-3,565.0
2029,Uncapped,2019,category,EB-3,974.0
2029,Uncapped,2020,category,EB-3,963.0
2029,Uncapped,2021,category,EB-3,1041.0
2029,Uncapped,2022,category,EB-3,1155.0
2029,Uncapped,2023,category,EB-3,1457.0
2029,Uncapped,2024,category,EB-3,1545.0
2029,Uncapped,2025,category,EB-3,1269.0
2029,Uncapped,2026,category,EB-3,926.0
2029,Uncapped,2027,category,EB-3,746.0
2029,Uncapped,2028,category,EB-3,1038.0
2029,Uncapped,2029,category,EB-3,1310.0
2029,Uncapped,2030,category,EB-3,1717.0
2029,Uncapped,2031,category,EB-3,2101.0
2029,Uncapped,2032,category,EB-3,2356.0
2029,Uncapped,2033,category,EB-3,2706.0
2029,Uncapped,2034,category,EB-3,2980.0
2029,Uncapped,2035,category,EB-3,3152.0
2029,Uncapped,2036,category,EB-3,3462.0
2029,Uncapped,2037,category,EB-3,3582.0
2029,Uncapped,2038,category,EB-3,3930.0
2029,Uncapped,2039,category,EB-3,4303.0
2029,Uncapped,2040,category,EB-3,4474.0
2029,Uncapped,2009,category,EB-4,0.0
2029,Uncapped,2010,category,EB-4,0.0
2029,Uncapped,2011,category,EB-4,0.0
2029,Uncapped,2012,category,EB-4,1.0
2029,Uncapped,2013,category,EB-4,11.0
2029,Uncapped,2014,category,EB-4,47.0
2029,Uncapped,2015,category,EB-4,90.0
2029,Uncapped,2016,category,EB-4,174.0
2029,Uncapped,2017,category,EB-4,327.0
2029,Uncapped,2018,category,EB-4,518.0
2029,Uncapped,2019,category,EB-4,755.0
2029,Uncapped,2020,category,EB-4,932.0
2029,Uncapped,2021,category,EB-4,945.0
2029,Uncapped,2022,category,EB-4,988.0
2029,Uncapped,2023,category,EB-4,1042.0
2029,Uncapped,2024,category,EB-4,1372.0
2029,Uncapped,2025,category,EB-4,1554.0
2029,Uncapped,2026,category,EB-4,1822.0
2029,Uncapped,2027,category,EB-4,2009.0
2029,Uncapped,2028,category,EB-4,2211.0
2029,Uncapped,2029,category,EB-4,2389.0
2029,Uncapped,2030,category,EB-4,2660.0
2029,Uncapped,2031,category,EB-4,2810.0
2029,Uncapped,2032,category,EB-4,3224.0
2029,Uncapped,2033,category,EB-4,3320.0
2029,Uncapped,2034,category,EB-4,3680.0
2029,Uncapped,2035,category,EB-4,3825.0
2029,Uncapped,2036,category,EB-4,3846.0
2029,Uncapped,2037,category,EB-4,3992.0
2029,Uncapped,2038,category,EB-4,4077.0
2029,Uncapped,2039,category,EB-4,4264.0
2029,Uncapped,2040,category,EB-4,4491.0
2029,Uncapped,2009,category,EB-5,0.0
2029,Uncapped,2010,category,EB-5,0.0
2029,Uncapped,2011,category,EB-5,0.0
2029,Uncapped,2012,category,EB-5,0.0
2029,Uncapped,2013,category,EB-5,0.0
2029,Uncapped,2014,category,EB-5,0.0
2029,Uncapped,2015,category,EB-5,0.0
2029,Uncapped,2016,category,EB-5,0.0
2029,Uncapped,2017,category,EB-5,0.0
2029,Uncapped,2018,category,EB-5,0.0
2029,Uncapped,2019,category,EB-5,0.0
2029,Uncapped,2020,category,EB-5,0.0
2029,Uncapped,2021,category,EB-5,0.0
2029,Uncapped,2022,category,EB-5,7.0
2029,Uncapped,2023,category,EB-5,58.0
2029,Uncapped,2024,category,EB-5,135.0
2029,Uncapped,2025,category,EB-5,169.0
2029,Uncapped,2026,category,EB-5,60.0
2029,Uncapped,2027,category,EB-5,3.0
2029,Uncapped,2028,category,EB-5,8.0
2029,Uncapped,2029,category,EB-5,8.0
2029,Uncapped,2030,category,EB-5,20.0
2029,Uncapped,2031,category,EB-5,28.0
2029,Uncapped,2032,category,EB-5,27.0
2029,Uncapped,2033,category,EB-5,29.0
2029,Uncapped,2034,category,EB-5,35.0
2029,Uncapped,2035,category,EB-5,31.0
2029,Uncapped,2036,category,EB-5,29.0
2029,Uncapped,2037,category,EB-5,41.0
2029,Uncapped,2038,category,EB-5,41.0
2029,Uncapped,2039,category,EB-5,44.0
2029,Uncapped,2040,category,EB-5,36.0
2029,Capped,2009,overall,All,0.0
2029,Capped,2010,overall,All,0.0
2029,Capped,2011,overall,All,25.0
2029,Capped,2012,overall,All,160.0
2029,Capped,2013,overall,All,259.0
2029,Capped,2014,overall,All,321.0
2029,Capped,2015,overall,All,323.0
2029,Capped,2016,overall,All,784.0
2029,Capped,2017,overall,All,1021.0
2029,Capped,2018,overall,All,1354.0
2029,Capped,2019,overall,All,2181.0
2029,Capped,2020,overall,All,2567.0
2029,Capped,2021,overall,All,2785.0
2029,Capped,2022,overall,All,2989.0
2029,Capped,2023,overall,All,3779.0
2029,Capped,2024,overall,All,4766.0
2029,Capped,2025,overall,All,6204.0
2029,Capped,2026,overall,All,7057.0
2029,Capped,2027,overall,All,8408.0
2029,Capped,2028,overall,All,9709.0
2029,Capped,2029,overall,All,11225.0
2029,Capped,2030,overall,All,12949.0
2029,Capped,2031,overall,All,13822.0
2029,Capped,2032,overall,All,15585.0
2029,Capped,2033,overall,All,17261.0
2029,Capped,2034,overall,All,19705.0
2029,Capped,2035,overall,All,21712.0
2029,Capped,2036,overall,All,23324.0
2029,Capped,2037,overall,All,24473.0
2029,Capped,2038,overall,All,24475.0
2029,Capped,2039,overall,All,25289.0
2029,Capped,2040,overall,All,25926.0
2029,Capped,2009,nationality,India,0.0
2029,Capped,2010,nationality,India,0.0
2029,Capped,2011,nationality,India,4.0
2029,Capped,2012,nationality,India,42.0
2029,Capped,2013,nationality,India,135.0
2029,Capped,2014,nationality,India,207.0
2029,Capped,2015,nationality,India,156.0
2029,Capped,2016,nationality,India,324.0
2029,Capped,2017,nationality,India,545.0
2029,Capped,2018,nationality,India,820.0
2029,Capped,2019,nationality,India,1305.0
2029,Capped,2020,nationality,India,1540.0
2029,Capped,2021,nationality,India,1677.0
2029,Capped,2022,nationality,India,1856.0
2029,Capped,2023,nationality,India,2559.0
2029,Capped,2024,nationality,India,3050.0
2029,Capped,2025,nationality,India,4125.0
2029,Capped,2026,nationality,India,4726.0
2029,Capped,2027,nationality,India,5869.0
2029,Capped,2028,nationality,India,6894.0
2029,Capped,2029,nationality,India,8219.0
2029,Capped,2030,nationality,India,9518.0
2029,Capped,2031,nationality,India,10037.0
2029,Capped,2032,nationality,India,11270.0
2029,Capped,2033,nationality,India,12658.0
2029,Capped,2034,nationality,India,14413.0
2029,Capped,2035,nationality,India,16130.0
2029,Capped,2036,nationality,India,17316.0
2029,Capped,2037,nationality,India,17984.0
2029,Capped,2038,nationality,India,17664.0
2029,Capped,2039,nationality,India,18155.0
2029,Capped,2040,nationality,India,18265.0
2029,Capped,2009,nationality,China,0.0
2029,Capped,2010,nationality,China,0.0
2029,Capped,2011,nationality,China,0.0
2029,Capped,2012,nationality,China,44.0
2029,Capped,2013,nationality,China,67.0
2029,Capped,2014,nationality,China,56.0
2029,Capped,2015,nationality,China,81.0
2029,Capped,2016,nationality,China,290.0
2029,Capped,2017,nationality,China,167.0
2029,Capped,2018,nationality,China,48.0
2029,Capped,2019,nationality,China,159.0
2029,Capped,2020,nationality,China,144.0
2029,Capped,2021,nationality,China,205.0
2029,Capped,2022,nationality,China,178.0
2029,Capped,2023,nationality,China,227.0
2029,Capped,2024,nationality,China,401.0
2029,Capped,2025,nationality,China,574.0
2029,Capped,2026,nationality,China,552.0
2029,Capped,2027,nationality,China,524.0
2029,Capped,2028,nationality,China,610.0
2029,Capped,2029,nationality,China,570.0
2029,Capped,2030,nationality,China,698.0
2029,Capped,2031,nationality,China,889.0
2029,Capped,2032,nationality,China,926.0
2029,Capped,2033,nationality,China,1097.0
2029,Capped,2034,nationality,China,1279.0
2029,Capped,2035,nationality,China,1388.0
2029,Capped,2036,nationality,China,1614.0
2029,Capped,2037,nationality,China,1736.0
2029,Capped,2038,nationality,China,1866.0
2029,Capped,2039,nationality,China,2106.0
2029,Capped,2040,nationality,China,2283.0
2029,Capped,2009,nationality,ROW,0.0
2029,Capped,2010,nationality,ROW,0.0
2029,Capped,2011,nationality,ROW,21.0
2029,Capped,2012,nationality,ROW,74.0
2029,Capped,2013,nationality,ROW,57.0
2029,Capped,2014,nationality,ROW,58.0
2029,Capped,2015,nationality,ROW,86.0
2029,Capped,2016,nationality,ROW,170.0
2029,Capped,2017,nationality,ROW,309.0
2029,Capped,2018,nationality,ROW,486.0
2029,Capped,2019,nationality,ROW,717.0
2029,Capped,2020,nationality,ROW,883.0
2029,Capped,2021,nationality,ROW,903.0
2029,Capped,2022,nationality,ROW,955.0
2029,Capped,2023,nationality,ROW,993.0
2029,Capped,2024,nationality,ROW,1315.0
2029,Capped,2025,nationality,ROW,1505.0
2029,Capped,2026,nationality,ROW,1779.0
2029,Capped,2027,nationality,ROW,2015.0
2029,Capped,2028,nationality,ROW,2205.0
2029,Capped,2029,nationality,ROW,2436.0
2029,Capped,2030,nationality,ROW,2733.0
2029,Capped,2031,nationality,ROW,2896.0
2029,Capped,2032,nationality,ROW,3389.0
2029,Capped,2033,nationality,ROW,3506.0
2029,Capped,2034,nationality,ROW,4013.0
2029,Capped,2035,nationality,ROW,4194.0
2029,Capped,2036,nationality,ROW,4394.0
2029,Capped,2037,nationality,ROW,4753.0
2029,Capped,2038,nationality,ROW,4945.0
2029,Capped,2039,nationality,ROW,5028.0
2029,Capped,2040,nationality,ROW,5378.0
2029,Capped,2009,category,EB-1,0.0
2029,Capped,2010,category,EB-1,0.0
2029,Capped,2011,category,EB-1,0.0
2029,Capped,2012,category,EB-1,0.0
2029,Capped,2013,category,EB-1,0.0
2029,Capped,2014,category,EB-1,0.0
2029,Capped,2015,category,EB-1,0.0
2029,Capped,2016,category,EB-1,0.0
2029,Capped,2017,category,EB-1,0.0
2029,Capped,2018,category,EB-1,0.0
2029,Capped,2019,category,EB-1,2.0
2029,Capped,2020,category,EB-1,2.0
2029,Capped,2021,category,EB-1,0.0
2029,Capped,2022,category,EB-1,0.0
2029,Capped,2023,category,EB-1,0.0
2029,Capped,2024,category,EB-1,0.0
2029,Capped,2025,category,EB-1,1.0
2029,Capped,2026,category,EB-1,3.0
2029,Capped,2027,category,EB-1,9.0
2029,Capped,2028,category,EB-1,18.0
2029,Capped,2029,category,EB-1,19.0
2029,Capped,2030,category,EB-1,49.0
2029,Capped,2031,category,EB-1,61.0
2029,Capped,2032,category,EB-1,51.0
2029,Capped,2033,category,EB-1,82.0
2029,Capped,2034,category,EB-1,166.0
2029,Capped,2035,category,EB-1,189.0
2029,Capped,2036,category,EB-1,279.0
2029,Capped,2037,category,EB-1,283.0
2029,Capped,2038,category,EB-1,377.0
2029,Capped,2039,category,EB-1,424.0
2029,Capped,2040,category,EB-1,541.0
2029,Capped,2009,category,EB-2,0.0
2029,Capped,2010,category,EB-2,0.0
2029,Capped,2011,category,EB-2,1.0
2029,Capped,2012,category,EB-2,2.0
2029,Capped,2013,category,EB-2,4.0
2029,Capped,2014,category,EB-2,31.0
2029,Capped,2015,category,EB-2,48.0
2029,Capped,2016,category,EB-2,107.0
2029,Capped,2017,category,EB-2,174.0
2029,Capped,2018,category,EB-2,271.0
2029,Capped,2019,category,EB-2,450.0
2029,Capped,2020,category,EB-2,670.0
2029,Capped,2021,category,EB-2,799.0
2029,Capped,2022,category,EB-2,839.0
2029,Capped,2023,category,EB-2,1222.0
2029,Capped,2024,category,EB-2,1714.0
2029,Capped,2025,category,EB-2,2378.0
2029,Capped,2026,category,EB-2,3019.0
2029,Capped,2027,category,EB-2,3711.0
2029,Capped,2028,category,EB-2,4543.0
2029,Capped,2029,category,EB-2,5532.0
2029,Capped,2030,category,EB-2,6622.0
2029,Capped,2031,category,EB-2,7794.0
2029,Capped,2032,category,EB-2,9082.0
2029,Capped,2033,category,EB-2,10408.0
2029,Capped,2034,category,EB-2,11804.0
2029,Capped,2035,category,EB-2,13130.0
2029,Capped,2036,category,EB-2,14113.0
2029,Capped,2037,category,EB-2,14368.0
2029,Capped,2038,category,EB-2,14107.0
2029,Capped,2039,category,EB-2,14310.0
2029,Capped,2040,category,EB-2,14357.0
2029,Capped,2009,category,EB-3,0.0
2029,Capped,2010,category,EB-3,0.0
2029,Capped,2011,category,EB-3,24.0
2029,Capped,2012,category,EB-3,157.0
2029,Capped,2013,category,EB-3,244.0
2029,Capped,2014,category,EB-3,243.0
2029,Capped,2015,category,EB-3,185.0
2029,Capped,2016,category,EB-3,503.0
2029,Capped,2017,category,EB-3,520.0
2029,Capped,2018,category,EB-3,565.0
2029,Capped,2019,category,EB-3,974.0
2029,Capped,2020,category,EB-3,963.0
2029,Capped,2021,category,EB-3,1041.0
2029,Capped,2022,category,EB-3,1155.0
2029,Capped,2023,category,EB-3,1457.0
2029,Capped,2024,category,EB-3,1545.0
2029,Capped,2025,category,EB-3,2023.0
2029,Capped,2026,category,EB-3,2036.0
2029,Capped,2027,category,EB-3,2561.0
2029,Capped,2028,category,EB-3,2886.0
2029,Capped,2029,category,EB-3,3287.0
2029,Capped,2030,category,EB-3,3623.0
2029,Capped,2031,category,EB-3,3130.0
2029,Capped,2032,category,EB-3,3187.0
2029,Capped,2033,category,EB-3,3434.0
2029,Capped,2034,category,EB-3,4065.0
2029,Capped,2035,category,EB-3,4580.0
2029,Capped,2036,category,EB-3,5018.0
2029,Capped,2037,category,EB-3,5594.0
2029,Capped,2038,category,EB-3,5678.0
2029,Capped,2039,category,EB-3,6221.0
2029,Capped,2040,category,EB-3,6492.0
2029,Capped,2009,category,EB-4,0.0
2029,Capped,2010,category,EB-4,0.0
2029,Capped,2011,category,EB-4,0.0
2029,Capped,2012,category,EB-4,1.0
2029,Capped,2013,category,EB-4,11.0
2029,Capped,2014,category,EB-4,47.0
2029,Capped,2015,category,EB-4,90.0
2029,Capped,2016,category,EB-4,174.0
2029,Capped,2017,category,EB-4,327.0
2029,Capped,2018,category,EB-4,518.0
2029,Capped,2019,category,EB-4,755.0
2029,Capped,2020,category,EB-4,932.0
2029,Capped,2021,category,EB-4,945.0
2029,Capped,2022,category,EB-4,988.0
2029,Capped,2023,category,EB-4,1042.0
